,index,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15
0,2476,1.000694990158081,-1.4061678647994995,-171.90774037371105,-0.5780639781617836,-6.255352786487861,26.186211357581424,4.538554964932885,-8.51662715368789,-7.568106678783189,3.6664150154234547,4.191534653090314,-6.821598309701783,1.3757852542398215,-0.1160852516835662,-3.6550039231385023,7.930460416398345,5.414261629832738,-1.8165213876973807,1.3619046232097431
1,1480,0.16371679306030273,-1.1648892164230347,-36.07648522431357,-8.055100226114174,-5.405689301561492,25.131435120305426,0.7886861764032962,1.0540050701286399,-8.656801390636339,-1.6420357110119936,1.9560015740971712,-8.96404041521259,-8.629984738801893,-5.319067919047944,-5.280639268334832,11.498911119438983,13.311019030270248,-2.86730098083298,1.473101491370149
2,47,-0.9665355086326599,-0.15784555673599243,252.71879651190298,3.69231912376725,-10.01068491838122,-3.1427114733676964,-16.147541037182684,-2.806245257703041,4.729502584740024,1.5248847279145288,-3.3309326286316048,-7.753776497816431,-9.056613890716731,-2.7538062083451624,-1.796259457559746,9.167853409260188,6.903433801640354,-2.7360451992382755,2.2112041531209123
3,1718,0.36560192704200745,-1.8995178937911987,-145.4637189182427,-9.880631949040799,2.403498597556827,-6.52498075620722,-1.3456904686231586,-5.536192470037358,2.8710157387740667,-0.08400992403560215,-1.849475977956876,2.2855638091538477,2.389311549947483,-11.275237884730707,-0.4550469366305865,-0.6707135968729178,9.3828972453903,-3.1011512401765855,0.9805412816791882
4,1263,0.001324558281339705,-2.1746065616607666,-137.2307458869396,-5.472186371924799,0.20904704404366908,17.7851769206166,2.180996431454894,-3.675566729240759,-6.253035944615737,6.535257789400859,3.7180652712812705,-6.878834238212716,-0.06467166943087096,-3.393972867088558,0.45396425144902725,5.202608880219118,6.189903661519671,1.365952729513857,-0.09053357813698709
5,226,-0.8396405577659607,-1.4000232219696045,-121.13392692156417,5.738103091939592,-1.878792514046094,8.744897490917882,-14.138753722228126,4.393538776594556,19.590536483980532,16.070370509290917,-0.9675290573313979,4.733802834098291,-11.58680460765746,-17.489753102075152,-3.4012398363607375,20.90915484387838,-2.915942751918715,-0.02352212386536956,-1.598522496456644
6,2483,1.0004174709320068,-0.979814350605011,-104.92713695575702,-3.909740651232056,-8.078900851720084,4.0378988240016795,-6.4808800950626715,-0.9293656644125401,-0.45583856424598834,8.942024455354591,4.581321107705141,-0.4196125191821676,4.134320393394104,-6.208319513654146,-4.04417941339666,8.141710315179758,4.419279835915149,1.3355957963328529,-1.1936404572561325
7,61,-0.9366814494132996,-2.286877155303955,-264.4509303389938,4.2045349268459615,1.5895286465268865,10.105928398173933,2.7943311270776805,-1.1045656109374757,8.981069216871868,3.585670976801654,-4.967132494511793,-7.77116576513811,-2.598548475012606,3.8381340890086966,-0.5174652860241339,6.9491223611381105,10.636229858632934,-0.9349151374517323,-2.281264285407993
8,1470,0.173899844288826,-1.775585412979126,5.219783674224729,-7.303013100707565,2.85202702642279,16.241244364808907,4.905489036956068,-5.263213306650319,-6.65749361238795,6.930855590877156,3.1047315315226034,-8.101381014889329,-2.838146515975048,-4.973388364402997,0.31025916552516686,5.5779232731328525,4.956236563399182,3.935041673261727,1.0303879653214483
9,1398,0.08897638320922852,-0.11696755141019821,272.281189874467,-7.413024533415201,-9.699650141210627,17.49639753975795,-10.226181219790433,1.3089054990441162,-5.480854907391834,1.4669621434192315,-4.049547489797276,-6.078391193078106,-0.8912794109600135,-10.814419084950112,-1.5977037054265302,7.591973282658779,3.9657029882169605,-1.2686237625931454,1.5872486814645188
10,2335,0.8499046564102173,-0.857103168964386,18.24872881447737,-9.275068750156718,-10.375333950419435,12.401381690461891,-7.900144738310221,-1.3600770393159383,-5.95641033860654,8.061759749448624,4.792304406994444,-7.076064076640737,4.942383124679912,-6.0746979872045435,-2.3835578415751213,8.70978134832406,11.5248582121685,-0.45937863719249705,1.1457991383515416
11,2489,1.0002434253692627,-0.6448488831520081,-85.16853658838141,-0.14970650614188497,-3.898204252618559,3.931484459142059,-6.403275510452687,-0.08454516378180732,2.871942385636519,1.3397040148042496,-0.09511961530147883,-0.35576238437952046,4.051869550821953,-8.460124372356336,-2.0031341935931986,6.028148520367789,4.20407607112631,-0.4497850767663004,3.4633740615643944
